Num,Rad,Std dev,ln(N),ln(rad),ln(dev)
6.66666666666667,1.68816666666667,0.139620590967888,1.89711998488588,0.523643127476605,-1.96882659976092
66.6666666666667,9.62056666666667,0.971823989836751,4.19970507787993,2.26390316800169,-0.0285805713336008
133.333333333333,14.4267666666667,0.212391306842399,4.89285225843987,2.66908527745423,-1.54932491868923
200,17.9898333333333,0.428011734652218,5.29831736654804,2.88980678351338,-0.848604666364467
266.666666666667,19.8822,0.825900720425887,5.58599943899982,2.98982485908952,-0.191280705873938
333.333333333333,21.9253666666667,1.23628192600052,5.80914299031403,3.08764426179762,0.212108428495358
400,23.9841333333333,1.80826060130232,5.99146454710798,3.17739250060652,0.592365389471568
466.666666666667,27.6177,1.08958083913035,6.14561522693524,3.31845687152317,0.0857930710256983
533.333333333333,30.3097666666667,2.05299025827098,6.27914661955976,3.41146999281067,0.719297392906679
600,32.9435,1.11852507670692,6.39692965521615,3.49479397289974,0.112010921640327
666.666666666667,34.8703666666667,1.06799051207812,6.50229017087397,3.55163737587938,0.0657788566765589
